Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,1.812932014465332,1.80479896068573,1.8032499551773071,1.8032499551773071,1.4101377725601196,38730
1996-01-02,1.8009259700775146,1.8009259700775146,1.743219017982483,1.743219017982483,1.3631937503814697,77460
1996-01-03,1.743219017982483,1.7505780458450317,1.7505780458450317,1.7505780458450317,1.3689484596252441,12910
1996-01-04,1.7467050552368164,1.7583240270614624,1.7428319454193115,1.7428319454193115,1.3628908395767212,64550
1996-01-05,1.7385720014572144,1.7385720014572144,1.7385720014572144,1.7385720014572144,1.3595597743988037,12910
1996-01-08,1.7273399829864502,1.7350859642028809,1.6653729677200317,1.6653729677200317,1.3023179769515991,167830
1996-01-09,1.6266429424285889,1.6494929790496826,1.6169610023498535,1.6169610023498535,1.2644599676132202,309840
1996-01-10,1.6169610023498535,1.7041020393371582,1.6111509799957275,1.7037149667739868,1.3323018550872803,490580
1996-01-11,1.6731189489364624,1.6731189489364624,1.6731189489364624,1.6731189489364624,1.3083752393722534,38730
1996-01-12,1.6653729677200317,1.7037149667739868,1.6653729677200317,1.6963560581207275,1.3265469074249268,77460
1996-01-15,1.6731189489364624,1.6731189489364624,1.666146993637085,1.666146993637085,1.302923321723938,116190
1996-01-16,1.6731189489364624,1.7041020393371582,1.6421350240707397,1.6886099576950073,1.320489525794983,1665392
1996-01-17,1.6886099576950073,1.684736967086792,1.549183964729309,1.6653729677200317,1.3023179769515991,387300
1996-01-18,1.6653729677200317,1.6653729677200317,1.634389042854309,1.6537539958953857,1.2932325601577759,129100
1996-01-19,1.634389042854309,1.6479439735412598,1.6188969612121582,1.6200590133666992,1.2668830156326294,219470
1996-01-22,1.6200590133666992,1.6266429424285889,1.5879130363464355,1.6266429424285889,1.272031545639038,116190
1996-01-23,1.6266429424285889,1.6266429424285889,1.5569299459457397,1.6188969612121582,1.2659739255905151,167830
1996-01-24,1.6188969612121582,1.6150239706039429,1.5809420347213745,1.5979830026626587,1.2496193647384644,296930
1996-01-25,1.5979830026626587,1.6111509799957275,1.5724220275878906,1.6041799783706665,1.2544658184051514,232380
1996-01-26,1.6041799783706665,1.6041799783706665,1.6041799783706665,1.6041799783706665,1.2544658184051514,0
1996-01-29,1.6041799783706665,1.6188969612121582,1.5731960535049438,1.6188969612121582,1.2659739255905151,51640
1996-01-30,1.6188969612121582,1.6421350240707397,1.6092150211334229,1.6382620334625244,1.2811174392700195,1665392
1996-01-31,1.6382620334625244,1.634389042854309,1.5898499488830566,1.628967046737671,1.273848533630371,77460
1996-02-01,1.628967046737671,1.657626986503601,1.6498810052871704,1.6498810052871704,1.2902034521102905,25820
1996-02-02,1.6498810052871704,1.7408950328826904,1.7041020393371582,1.7192070484161377,1.3444157838821411,142010
1996-02-05,1.7192070484161377,1.7796250581741333,1.7641329765319824,1.7776880264282227,1.3901485204696655,116190
1996-02-06,1.7776880264282227,1.8028630018234253,1.766456961631775,1.766456961631775,1.381365418434143,154920
1996-02-07,1.7428319454193115,1.781561017036438,1.7195940017700195,1.781561017036438,1.3931772708892822,142010
1996-02-08,1.781561017036438,1.8590209484100342,1.7776880264282227,1.8512749671936035,1.4476932287216187,348570
1996-02-09,1.8977500200271606,1.971336007118225,1.874511957168579,1.971336007118225,1.5415806770324707,374390
1996-02-12,1.9360929727554321,1.9674639701843262,1.8977500200271606,1.9341559410095215,1.5125058889389038,271110
