Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,450.1000061035156,459.75,450.1000061035156,453.3999938964844,444.0386657714844,50600
2002-08-13,454.5,454.5,445.25,447.3500061035156,438.1134948730469,25600
2002-08-14,416.0,449.0,416.0,434.79998779296875,425.8226318359375,105200
2002-08-15,434.79998779296875,434.79998779296875,434.79998779296875,434.79998779296875,425.8226318359375,0
2002-08-16,412.5,441.0,412.5,427.6499938964844,418.8203125,143100
2002-08-19,430.0,431.3999938964844,425.04998779296875,429.6499938964844,420.7789611816406,68300
2002-08-20,432.1000061035156,442.8500061035156,425.0,437.6499938964844,428.61376953125,53900
2002-08-21,445.0,445.0,434.04998779296875,434.95001220703125,425.9695739746094,33600
2002-08-22,430.1000061035156,438.75,427.29998779296875,428.1499938964844,419.3099365234375,123100
2002-08-23,427.0,428.8999938964844,418.5,419.8500061035156,411.18133544921875,170900
2002-08-26,419.5,425.0,414.5,417.75,409.1246643066406,136900
2002-08-27,420.0,420.0,416.25,417.20001220703125,408.5860290527344,158200
2002-08-28,440.0,440.0,413.0,417.8999938964844,409.2716064453125,70400
2002-08-29,402.75,419.95001220703125,402.75,418.1000061035156,409.4674377441406,77100
2002-08-30,418.0,420.0,409.0,418.45001220703125,409.8102111816406,54900
2002-09-02,420.0,423.8999938964844,408.54998779296875,415.79998779296875,407.2149658203125,128100
2002-09-03,419.0,419.0,412.6000061035156,416.1000061035156,407.5087585449219,109700
2002-09-04,415.0,420.0,413.5,418.25,409.6142883300781,66200
2002-09-05,420.0,425.0,418.29998779296875,419.70001220703125,411.03448486328125,82800
2002-09-06,420.0,420.0,416.1000061035156,419.1499938964844,410.49578857421875,43500
2002-09-09,420.0,420.3500061035156,416.95001220703125,419.8999938964844,411.2303161621094,52200
2002-09-10,419.8999938964844,419.8999938964844,419.8999938964844,419.8999938964844,411.2303161621094,0
2002-09-11,420.0,423.0,419.0,419.75,411.08343505859375,33700
2002-09-12,420.0,421.0,417.25,420.1000061035156,411.4261779785156,35100
2002-09-13,418.04998779296875,425.0,418.04998779296875,420.3999938964844,411.719970703125,80300
2002-09-16,420.0,423.75,417.25,419.95001220703125,411.2793273925781,13100
2002-09-17,422.0,422.0,407.25,413.54998779296875,405.0114440917969,54100
2002-09-18,410.0,416.0,395.70001220703125,401.3500061035156,393.063232421875,63100
2002-09-19,401.0,402.0,375.54998779296875,383.8999938964844,375.9736328125,188200
2002-09-20,375.0,382.5,375.0,377.1000061035156,369.3140563964844,165500
2002-09-23,375.0,381.5,366.25,371.70001220703125,364.0254211425781,106400
2002-09-24,372.0,383.8500061035156,370.8999938964844,380.8500061035156,372.9865417480469,110800
2002-09-25,382.79998779296875,387.3999938964844,379.0,384.5,376.56121826171875,45200
2002-09-26,380.0,391.0,380.0,382.29998779296875,374.4066467285156,30700
2002-09-27,380.0,402.0,380.0,398.95001220703125,390.7128601074219,123900
2002-09-30,395.04998779296875,405.0,388.04998779296875,389.6499938964844,381.6048583984375,86100
2002-10-01,385.04998779296875,390.0,368.1499938964844,379.25,371.4195861816406,137700
2002-10-02,379.25,379.25,379.25,379.25,371.4195861816406,0
2002-10-03,385.0,385.0,366.20001220703125,367.95001220703125,360.3529357910156,73400
2002-10-04,367.04998779296875,374.79998779296875,360.79998779296875,366.1000061035156,358.541015625,76300
2002-10-07,365.0,372.5,363.1000061035156,367.75,360.156982421875,99300
2002-10-08,367.0,387.95001220703125,367.0,384.75,376.80609130859375,103800
2002-10-09,389.5,396.0,386.1499938964844,392.20001220703125,384.10223388671875,79900
2002-10-10,393.0,409.0,393.0,405.75,397.3724365234375,181900
2002-10-11,380.1000061035156,405.79998779296875,380.1000061035156,399.95001220703125,391.6922302246094,139700
2002-10-14,401.0,406.0,396.20001220703125,398.95001220703125,390.7128601074219,46600
2002-10-15,398.95001220703125,398.95001220703125,398.95001220703125,398.95001220703125,390.7128601074219,0
2002-10-16,399.5,402.0,395.0,397.75,389.53759765625,51800
2002-10-17,395.0,404.70001220703125,391.25,395.25,387.0892639160156,76200
2002-10-18,394.0,419.0,394.0,402.20001220703125,393.89581298828125,55600
2002-10-21,405.0,409.95001220703125,403.0,404.3999938964844,396.05029296875,79900
2002-10-22,410.0,410.0,381.29998779296875,386.70001220703125,378.7156982421875,154600
2002-10-23,382.1499938964844,405.1000061035156,382.1499938964844,401.6499938964844,393.3570861816406,380500
2002-10-24,400.8999938964844,413.8999938964844,395.0,408.95001220703125,400.50640869140625,287400
2002-10-25,409.8999938964844,417.8999938964844,401.70001220703125,410.8500061035156,402.3671569824219,97600
2002-10-28,412.0,415.0,405.04998779296875,407.1000061035156,398.694580078125,83500
2002-10-29,408.0,426.79998779296875,406.0,420.6000061035156,411.9158630371094,272900
2002-10-30,421.8999938964844,435.5,401.0,421.75,413.0420837402344,272300
2002-10-31,420.0,425.0,413.0,423.75,415.00079345703125,99000
2002-11-01,425.0,446.0,423.5,442.04998779296875,432.9229736328125,448800
2002-11-04,441.0,451.0,438.75,448.29998779296875,439.0438537597656,55500
2002-11-05,448.0,448.0,433.5,436.04998779296875,427.04681396484375,122300
2002-11-06,436.04998779296875,436.04998779296875,436.04998779296875,436.04998779296875,427.04681396484375,0
2002-11-07,433.1000061035156,433.79998779296875,426.0,429.20001220703125,420.33831787109375,141900
2002-11-08,426.54998779296875,437.5,426.54998779296875,433.0,424.05975341796875,127700
2002-11-11,440.0,440.0,430.1000061035156,436.0,426.9979248046875,50000
2002-11-12,432.04998779296875,439.0,432.04998779296875,435.8500061035156,426.8509216308594,41400
2002-11-13,434.1000061035156,448.8999938964844,434.1000061035156,443.1000061035156,433.95123291015625,306000
2002-11-14,446.0,446.0,435.3999938964844,439.3500061035156,430.2786560058594,133600
2002-11-15,443.5,460.0,439.0,452.79998779296875,443.45098876953125,376500
2002-11-18,454.04998779296875,456.0,448.3500061035156,451.70001220703125,442.37371826171875,104300
2002-11-19,451.70001220703125,451.70001220703125,451.70001220703125,451.70001220703125,442.37371826171875,0
2002-11-20,451.0,456.0,448.1000061035156,452.8500061035156,443.49993896484375,98400
2002-11-21,401.8500061035156,480.5,401.8500061035156,477.6499938964844,467.78790283203125,259400
2002-11-22,471.6000061035156,485.0,469.0,473.95001220703125,464.16436767578125,131600
2002-11-25,465.0,484.0,465.0,477.45001220703125,467.592041015625,62500
2002-11-26,480.0,495.0,468.54998779296875,473.0,463.23388671875,231600
2002-11-27,473.0,475.29998779296875,463.04998779296875,466.1499938964844,456.525390625,121300
2002-11-28,471.70001220703125,476.8999938964844,467.0,471.25,461.5201110839844,97700
2002-11-29,471.25,471.25,471.25,471.25,461.5201110839844,0
2002-12-02,485.0,500.0,476.0,478.0,468.1307067871094,173800
2002-12-03,484.79998779296875,484.79998779296875,472.6000061035156,479.45001220703125,469.55072021484375,173700
2002-12-04,485.0,487.0,477.0,480.29998779296875,470.3832092285156,340900
2002-12-05,482.0,482.0,468.5,472.6000061035156,462.8421325683594,146300
2002-12-06,477.0,479.79998779296875,464.25,469.54998779296875,459.8551940917969,174800
2002-12-09,478.0,481.0,470.20001220703125,474.3500061035156,464.5560607910156,116800
2002-12-10,466.1000061035156,525.0,466.1000061035156,477.75,467.88592529296875,54500
2002-12-11,482.8999938964844,482.8999938964844,463.5,465.0,455.3990783691406,242700
2002-12-12,465.0,476.45001220703125,460.1000061035156,469.8500061035156,460.1490173339844,271300
2002-12-13,465.5,477.0,465.5,475.95001220703125,466.1230163574219,73300
2002-12-16,565.0,565.0,462.0,480.3500061035156,470.4321594238281,323300
2002-12-17,460.0,485.79998779296875,460.0,480.75,470.82391357421875,143300
2002-12-18,480.75,485.3999938964844,470.0,483.6499938964844,473.66400146484375,99500
2002-12-19,487.0,495.95001220703125,481.45001220703125,493.6499938964844,483.4576110839844,222400
2002-12-20,492.0,495.70001220703125,486.04998779296875,489.45001220703125,479.34429931640625,71700
2002-12-23,490.5,491.95001220703125,485.0,490.8999938964844,480.76434326171875,55100
2002-12-24,492.0,493.5,487.04998779296875,488.29998779296875,478.218017578125,100300
2002-12-25,488.29998779296875,488.29998779296875,488.29998779296875,488.29998779296875,478.218017578125,0
2002-12-26,486.8999938964844,494.8999938964844,486.8999938964844,491.8500061035156,481.69482421875,82200
2002-12-27,491.95001220703125,509.3999938964844,490.0,507.3999938964844,496.9236755371094,266500
2002-12-30,509.0,510.0,500.1000061035156,501.6499938964844,491.2923583984375,75000
2002-12-31,495.1000061035156,509.5,495.1000061035156,503.29998779296875,492.9082336425781,108100
2003-01-01,502.0,511.95001220703125,501.0,508.75,498.2457580566406,112700
2003-01-02,510.0,511.5,501.1499938964844,502.45001220703125,492.075927734375,75900
2003-01-03,503.0,511.0,495.0,507.0,496.5319519042969,158400
2003-01-06,510.0,510.0,499.1000061035156,501.75,491.3903503417969,141300
2003-01-07,509.70001220703125,509.70001220703125,493.04998779296875,495.1499938964844,484.92657470703125,89100
2003-01-08,494.0,501.25,494.0,498.3999938964844,488.1094970703125,131100
2003-01-09,500.1499938964844,501.8999938964844,492.1499938964844,494.8500061035156,484.6328125,155800
2003-01-10,497.0,501.79998779296875,489.1000061035156,495.1000061035156,484.8775634765625,151300
2003-01-13,495.0,500.0,415.45001220703125,495.1499938964844,484.92657470703125,61500
2003-01-14,499.79998779296875,515.5,495.25,510.45001220703125,499.9107360839844,315000
2003-01-15,515.0,517.7999877929688,495.8999938964844,503.6499938964844,493.2510986328125,578400
2003-01-16,515.0,538.4000244140625,515.0,529.4500122070312,518.518310546875,679900
2003-01-17,525.0,533.8499755859375,520.3499755859375,524.3499755859375,513.523681640625,229600
2003-01-20,516.0999755859375,534.0,516.0999755859375,529.4500122070312,518.518310546875,260100
2003-01-21,525.0499877929688,530.0,516.2999877929688,520.2000122070312,509.45928955078125,67500
2003-01-22,522.0,522.0,514.0,515.4500122070312,504.8074951171875,54900
2003-01-23,513.0,518.0,511.29998779296875,513.6500244140625,503.04473876953125,26100
2003-01-24,515.0,518.0,509.0,512.25,501.6735534667969,195000
2003-01-27,514.5,516.0,508.6000061035156,512.8499755859375,502.2610778808594,145900
2003-01-28,513.7999877929688,514.0,506.5,510.45001220703125,499.9107360839844,172200
2003-01-29,510.0,519.0,510.0,515.5499877929688,504.9054260253906,116500
2003-01-30,515.0499877929688,519.9500122070312,513.5499877929688,515.5,504.8564453125,127300
2003-01-31,515.0,517.5,511.25,513.4000244140625,502.7998046875,23900
2003-02-03,515.0,525.0,513.0499877929688,515.75,505.1012268066406,102700
2003-02-04,524.3499755859375,535.0,517.0,530.9500122070312,519.987548828125,255100
2003-02-05,525.0499877929688,538.7000122070312,521.25,535.2999877929688,524.24755859375,221700
2003-02-06,521.0,554.4000244140625,521.0,550.0499877929688,538.693115234375,319500
2003-02-07,542.0,553.3499755859375,525.0,543.7999877929688,532.5721435546875,119800
2003-02-10,535.0,543.0,533.0,534.6500244140625,523.6110229492188,81300
2003-02-11,531.0,540.0,524.0,527.7999877929688,516.90234375,142000
2003-02-12,542.0,542.0,519.0,519.8499755859375,509.11663818359375,112900
2003-02-13,519.8499755859375,519.8499755859375,519.8499755859375,519.8499755859375,509.11663818359375,0
2003-02-14,530.0,530.0,517.0,524.7000122070312,513.866455078125,142800
